train_base_euler_roll,train_base_euler_pitch,train_base_euler_yaw,train_dof_pos_0,train_target_dof_pos_0,train_dof_pos_1,train_target_dof_pos_1,train_dof_pos_2,train_target_dof_pos_2,train_dof_pos_3,train_target_dof_pos_3,train_dof_pos_4,train_target_dof_pos_4,train_dof_pos_5,train_target_dof_pos_5,train_dof_pos_6,train_target_dof_pos_6,train_dof_pos_7,train_target_dof_pos_7,train_dof_pos_8,train_target_dof_pos_8,train_dof_pos_9,train_target_dof_pos_9,train_dof_pos_10,train_target_dof_pos_10,train_dof_pos_11,train_target_dof_pos_11
-0.04381704330444336,0.0031074245925992727,0.22258992493152618,0.027678674086928368,0.08549176901578903,-0.19873638451099396,-0.2880145311355591,-0.11919847130775452,-0.1351059079170227,0.0001128664007410407,-0.2236386090517044,-0.0020634280517697334,0.13751699030399323,0.14749930799007416,-0.7187579274177551,-0.08159562200307846,0.14796820282936096,0.21548987925052643,-0.8181825280189514,0.03759634122252464,0.17554491758346558,-1.3599325939139817e-05,-0.7023064494132996,-0.06869472563266754,-0.266500860452652,-0.29627740383148193,-0.5856611132621765
-0.011484146118164062,-0.0008120536804199219,0.2248738408088684,0.03206610307097435,-0.04385601729154587,-0.2304721623659134,-0.3267796039581299,-0.12523066997528076,0.009830656461417675,0.02700396627187729,-0.1716347634792328,-0.027512885630130768,0.07408573478460312,-0.034873116761446,0.13930164277553558,-0.06974789500236511,0.15659019351005554,0.1768350899219513,-1.295889139175415,0.02301107347011566,0.12124116718769073,1.4849870240141172e-05,-0.6685335636138916,-0.023629626259207726,-0.07062919437885284,-0.2849409282207489,-0.6840428113937378
0.018929872661828995,-0.00011157989501953125,0.22911161184310913,3.4052656701533124e-05,-0.06992115080356598,-0.2598312497138977,-0.32378754019737244,-0.039375293999910355,0.09561927616596222,0.11653876304626465,-0.09503808617591858,-0.08883015066385269,0.032088153064250946,-0.08348187804222107,0.22174471616744995,-0.061726752668619156,0.14566054940223694,0.14065685868263245,-0.8740351796150208,0.016711466014385223,0.0701589584350586,2.5125239062617766e-06,-0.6266136169433594,0.01763175055384636,-0.01065993681550026,-0.31108614802360535,-0.6066805124282837
0.042093608528375626,0.0026638086419552565,0.2386070042848587,-0.036090414971113205,-0.06110776215791702,-0.2597731649875641,-0.45833975076675415,-0.02163621224462986,-0.01008124090731144,0.1944408267736435,-0.04235248640179634,-0.11361673474311829,0.04681191220879555,-0.20736514031887054,0.10213202238082886,-0.052734844386577606,0.11034421622753143,0.11334344744682312,-0.6154494881629944,0.005417408421635628,0.0692363828420639,1.0910223863902502e-05,-0.5054454803466797,0.03695722669363022,0.08685687184333801,-0.34336209297180176,-0.571331262588501
0.06759178638458252,0.006034729536622763,0.25150907039642334,-0.07917354255914688,-0.10752494633197784,-0.2597740888595581,-0.5834081768989563,0.003947047982364893,0.04323221370577812,0.2763170003890991,0.049075547605752945,-0.12381716817617416,0.042290642857551575,-0.23413220047950745,0.023172885179519653,-0.040812939405441284,0.14110316336154938,0.08101915568113327,-0.5017774105072021,-0.005837660748511553,0.037150681018829346,1.7432713548259926e-06,-0.4778704345226288,0.032787639647722244,-0.0198010616004467,-0.3156803846359253,-0.5481858253479004
0.08957567065954208,0.006723775062710047,0.26399803161621094,-0.10894818603992462,-0.11869756132364273,-0.25977131724357605,-0.6174320578575134,0.010799259878695011,0.01740284077823162,0.3286513090133667,0.06435354053974152,-0.13196396827697754,0.017995193600654602,-0.1951172798871994,-0.0673135370016098,-0.02381308563053608,0.1780777871608734,0.052121758460998535,-0.3378986418247223,-0.015414102002978325,0.014819031581282616,4.543862814898603e-05,-0.45494183897972107,0.01495562493801117,0.32012051343917847,-0.2891610562801361,-0.505043625831604
0.10782776027917862,0.009199905209243298,0.2736908197402954,-0.13251645863056183,-0.15920637547969818,-0.2598035931587219,-0.6491137146949768,0.012383515946567059,0.008724285289645195,0.3568863272666931,0.07371476292610168,-0.14366856217384338,0.00880085676908493,-0.1001429632306099,-0.15510745346546173,-0.009175957180559635,0.18992622196674347,0.02752213180065155,-0.42543038725852966,-0.023499801754951477,-0.02842187136411667,2.2708778487867676e-05,-0.45754876732826233,-0.0032819462940096855,0.3105678856372833,-0.276667982339859,-0.4535094201564789
0.12296027690172195,0.013688331469893456,0.28162136673927307,-0.15397320687770844,-0.12663784623146057,-0.2598126232624054,-0.6317052245140076,0.007892722263932228,-0.004584541544318199,0.37005141377449036,0.08392590284347534,-0.15507473051548004,0.002479173243045807,0.025541985407471657,-0.18266288936138153,0.0027103545144200325,0.15761376917362213,0.006134334951639175,-0.43404462933540344,-0.030478790402412415,-0.07524436712265015,4.2434126953594387e-05,-0.45266908407211304,-0.0204755961894989,0.24893660843372345,-0.266618549823761,-0.41908201575279236
0.13542017340660095,0.01707414537668228,0.2901149392127991,-0.16908720135688782,-0.10853252559900284,-0.259922057390213,-0.6039760112762451,0.00012770593457389623,0.0029792282730340958,0.36666446924209595,0.05143684521317482,-0.16216936707496643,0.015867918729782104,0.1508055180311203,-0.18709440529346466,0.015843437984585762,0.17667970061302185,-0.01287586335092783,-0.361948698759079,-0.038445040583610535,-0.10574513673782349,8.910174074117094e-05,-0.42351534962654114,-0.03769354149699211,0.33591845631599426,-0.24733316898345947,-0.4042235314846039
0.14434434473514557,0.02212768979370594,0.29983216524124146,-0.18437106907367706,-0.15002292394638062,-0.2599011957645416,-0.5910043120384216,-0.0010512475855648518,0.015156915411353111,0.35356104373931885,0.006525810807943344,-0.1657085418701172,0.01708955690264702,0.22777123749256134,-0.16260085999965668,0.026872677728533745,0.1725153774023056,-0.02841504104435444,-0.3198925852775574,-0.04765940085053444,-0.06397760659456253,9.061292075784877e-05,-0.4142160713672638,-0.05448365956544876,0.34001535177230835,-0.22107575833797455,-0.4006772041320801
